Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
56430,443,21244,443,2274816,85295,2189521,2305,127,825,1480,allow
55049,5228,10544,5228,9193,1307,6423,23,5193,28,23,allow
55548,443,42567,443,12205,2036,10169,33,138,18,10,allow
53528,20485,28809,20485,70,70,0,1,5,1,0,allow
50752,443,18823,443,6663,1556,5107,21,132,10,11,allow
56353,443,47767,443,6412,1370,5042,19,129,9,10,allow
50828,443,49506,443,6337,1378,4959,19,140,9,10,allow
53829,443,26907,443,6351,1370,4981,18,131,9,9,allow
50914,443,19872,443,8058,1136,6922,19,129,9,10,allow
50800,443,31236,443,7067,1129,5938,19,141,9,10,allow
14084,43890,0,0,62,62,0,1,0,1,0,deny
39405,37605,0,0,62,62,0,1,0,1,0,deny
61845,11392,0,0,66,66,0,1,0,1,0,deny
50806,445,0,0,70,70,0,1,0,1,0,drop
12694,33644,0,0,62,62,0,1,0,1,0,deny
26573,44847,0,0,62,62,0,1,0,1,0,deny
6889,55108,0,0,143,143,0,1,0,1,0,deny
51413,54351,0,0,136,136,0,1,0,1,0,deny
33490,18593,0,0,145,145,0,1,0,1,0,deny
1987,33644,0,0,62,62,0,1,0,1,0,deny
51413,8581,0,0,72,72,0,1,0,1,0,deny
49386,64147,0,0,62,62,0,1,0,1,0,deny
30951,50584,0,0,62,62,0,1,0,1,0,deny
51266,445,0,0,66,66,0,1,0,1,0,drop
14993,33644,0,0,62,62,0,1,0,1,0,deny
51263,445,0,0,66,66,0,1,0,1,0,drop
55855,445,0,0,70,70,0,1,0,1,0,drop
9775,30188,0,0,62,62,0,1,0,1,0,deny
50802,445,0,0,70,70,0,1,0,1,0,drop
40601,42873,0,0,146,146,0,1,0,1,0,deny
55851,445,0,0,70,70,0,1,0,1,0,drop
55850,445,0,0,70,70,0,1,0,1,0,drop
55847,445,0,0,70,70,0,1,0,1,0,drop
51262,445,0,0,66,66,0,1,0,1,0,drop
6069,45680,0,0,62,159,0,1,0,1,0,deny
48478,49903,0,0,62,62,0,1,0,1,0,deny
60923,49903,0,0,66,66,0,1,0,1,0,deny
51123,445,0,0,66,66,0,1,0,1,0,deny
16275,23117,0,0,146,146,0,1,0,1,0,deny
55842,445,0,0,70,70,0,1,0,1,0,drop
59032,12446,0,0,66,66,0,1,0,1,0,deny
55840,445,0,0,70,70,0,1,0,1,0,drop
55838,445,0,0,70,70,0,1,0,1,0,drop
55836,445,0,0,70,70,0,1,0,1,0,drop
52666,40108,0,0,148,148,0,1,0,1,0,deny
51254,445,0,0,66,66,0,1,0,1,0,drop
18085,26467,0,0,67,67,0,1,0,1,0,deny
51247,445,0,0,66,66,0,1,0,1,0,drop
51248,445,0,0,66,66,0,1,0,1,0,drop
51245,445,0,0,66,66,0,1,0,1,0,drop
50789,445,0,0,70,70,0,1,0,1,0,drop
59032,43890,0,0,66,66,0,1,0,1,0,deny
23379,57866,0,0,146,65,0,1,0,1,0,deny
51243,445,0,0,66,66,0,1,0,1,0,drop
51244,445,0,0,66,66,0,1,0,1,0,drop
51241,445,0,0,66,66,0,1,0,1,0,drop
59586,28324,0,0,66,66,0,1,0,1,0,deny
62452,21247,0,0,66,66,0,1,0,1,0,deny
50786,445,0,0,70,70,0,1,0,1,0,drop
19838,23,0,0,60,60,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
55833,445,0,0,70,70,0,1,0,1,0,drop
55828,445,0,0,70,70,0,1,0,1,0,drop
51240,445,0,0,66,66,0,1,0,1,0,drop
55827,445,0,0,70,70,0,1,0,1,0,drop
56967,35440,0,0,66,66,0,1,0,1,0,deny
51236,28324,0,0,66,66,0,1,0,1,0,drop
51234,445,0,0,66,66,0,1,0,1,0,drop
51233,445,0,0,66,66,0,1,0,1,0,drop
55262,44847,0,0,62,62,0,1,0,1,0,deny
50781,445,0,0,70,70,0,1,0,1,0,drop
26888,23,0,0,60,60,0,1,0,1,0,deny
50780,445,0,0,70,70,0,1,0,1,0,drop
51230,445,0,0,66,66,0,1,0,1,0,drop
50668,58833,0,0,66,66,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
25151,41798,0,0,146,146,0,1,0,1,0,deny
25342,8168,0,0,62,62,0,1,0,1,0,deny
54826,56205,0,0,66,66,0,1,0,1,0,deny
55821,445,0,0,70,70,0,1,0,1,0,drop
24351,57470,0,0,62,62,0,1,0,1,0,deny
55818,445,0,0,70,70,0,1,0,1,0,drop
55815,445,0,0,70,70,0,1,0,1,0,drop
46557,57866,0,0,66,66,0,1,0,1,0,deny
59032,50584,0,0,66,66,0,1,0,1,0,deny
50771,445,0,0,70,70,0,1,0,1,0,drop
51221,445,0,0,66,66,0,1,0,1,0,drop
25570,35440,0,0,62,62,0,1,0,1,0,deny
0,0,0,0,156,185,0,2,0,2,0,allow
0,0,0,0,244,244,0,2,0,2,0,allow
50769,445,0,0,70,70,0,1,0,1,0,drop
49359,64147,0,0,66,66,0,1,0,1,0,deny
6889,30170,0,0,143,143,0,1,0,1,0,deny
40990,10387,0,0,148,148,0,1,0,1,0,deny
50768,445,0,0,70,70,0,1,0,1,0,drop
50767,445,0,0,70,70,0,1,0,1,0,drop
50,64147,0,0,62,62,0,1,0,1,0,deny
51212,445,0,0,66,66,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
58876,57470,0,0,66,66,0,1,0,1,0,deny
55800,445,0,0,70,70,0,1,0,1,0,drop
50761,445,0,0,70,70,0,1,0,1,0,drop
50760,445,0,0,70,70,0,1,0,1,0,drop
37213,36237,0,0,66,66,0,1,0,1,0,deny
6890,11204,0,0,146,146,0,1,0,1,0,deny
56411,50584,0,0,62,62,0,1,0,1,0,deny
51209,445,0,0,66,66,0,1,0,1,0,drop
50748,445,0,0,70,70,0,1,0,1,0,drop
50747,445,0,0,70,70,0,1,0,1,0,drop
53957,35440,0,0,90,146,0,1,0,1,0,deny
50745,445,0,0,70,70,0,1,0,1,0,drop
60132,33644,0,0,62,62,0,1,0,1,0,deny
25973,26467,0,0,66,66,0,1,0,1,0,deny
50738,445,0,0,70,70,0,1,0,1,0,drop
50737,445,0,0,70,70,0,1,0,1,0,drop
56327,44512,0,0,66,66,0,1,0,1,0,deny
23650,37807,0,0,62,62,0,1,0,1,0,deny
51201,445,0,0,66,66,0,1,0,1,0,drop
35657,48637,0,0,62,62,0,1,0,1,0,deny
34916,51185,0,0,62,62,0,1,0,1,0,deny
25523,33644,0,0,62,62,0,1,0,1,0,deny
51194,28324,0,0,66,66,0,1,0,1,0,drop
25523,35974,0,0,145,65,0,1,0,1,0,deny
50200,44847,0,0,74,74,0,1,0,1,0,deny
60192,35440,0,0,66,66,0,1,0,1,0,deny
10753,22114,0,0,63,63,0,1,0,1,0,deny
50726,445,0,0,70,70,0,1,0,1,0,drop
25470,24748,0,0,143,143,0,1,0,1,0,deny
40601,27520,0,0,146,146,0,1,0,1,0,deny
52941,443,58388,443,14630,5941,36846,52,115,26,26,allow
60189,443,40430,443,10816,1112,9704,22,125,10,12,allow
50332,80,19945,80,682,1465,1397,11,47,6,5,allow
60309,443,17740,443,130,70,60,3,5,2,1,allow
49860,443,20445,443,24919,2778,7976,38,59,19,19,allow
49893,443,34865,443,7115,1670,5445,24,166,13,14,allow
53138,443,56360,443,7141,2507,4634,28,42,13,15,allow
52912,443,9289,443,41094,14929,26165,126,116,69,57,allow
52942,443,55996,443,14696,5947,8749,53,115,26,27,allow
52921,443,44773,443,36892,20283,16609,2,116,77,114,allow
52879,443,43280,443,286404,12478,273926,379,118,130,249,allow
52887,80,9477,80,5694,2514,3180,36,532,8,17,allow
52918,17370,11338,443,326078,45627,280451,737,116,252,485,allow
47744,443,50454,443,7761,2376,5385,24,63,12,12,allow
52928,443,12845,443,56910,1276,53526,85,115,33,7,allow
52940,443,39271,443,14640,5951,8689,52,115,26,26,allow
52938,443,4484,443,14896,6021,39245,56,381,27,29,allow
60187,80,13141,443,9875,1112,8763,21,125,10,11,allow
37066,443,58040,443,9705,4332,5373,32,321,17,15,allow
61714,443,30943,443,134,60,74,3,10,2,1,allow
53194,322,63620,443,1462,965,497,13,54,7,6,allow
53127,443,49935,443,68982,15774,53208,113,45,42,71,allow
53128,443,36411,443,72734,14614,58120,112,44,39,73,allow
52880,443,45002,443,1695880,25777,92153,1423,118,264,1159,allow
53018,443,30354,443,48877,5205,43672,95,93,32,63,allow
52931,443,32527,443,23112,6278,16834,140,260,55,85,allow
60190,443,8550,201,10178,1101,9077,22,125,10,12,allow
52623,34759,11727,34759,70,70,0,1,5,1,0,allow
57772,444,48069,443,1462,965,497,13,18,7,6,allow
53179,80,43162,80,1628,828,800,10,25,6,4,allow
52943,443,54392,443,14640,5951,8689,52,115,26,26,allow
52930,443,54761,443,21194,5779,15415,118,215,21,71,allow
53115,443,63976,443,9616,6956,2660,39,47,21,18,allow
52898,80,57619,80,3020,1414,1606,30,118,16,14,allow
51411,443,64614,443,7842,1155,6687,19,105,10,9,allow
51265,63960,52529,63960,70,70,0,2,8,2,0,allow
45426,80,3986,80,280,210,146,7,28,4,3,allow
49175,2710,30746,2710,70,70,0,2,3,2,0,allow
44481,443,29524,443,6336,1633,7376,22,256,12,10,allow
49662,443,55920,443,9534,4029,5505,22,59,12,11,allow
48360,3389,48360,3389,4085,1322,2169,21,19,12,9,allow
45428,80,14591,62,350,210,140,6,28,4,2,allow
49649,443,64805,443,5964,674,5290,16,60,7,9,allow
61876,53,40757,53,194,99,95,2,31,1,1,allow
46980,443,8668,443,7633,5620,2013,31,60,19,11,allow
45427,80,37690,80,350,210,140,6,29,4,2,allow
50571,80,64124,80,300,174,126,5,15,3,2,allow
38306,443,65032,443,4580,1210,3370,17,28,10,7,allow
50848,80,48215,80,1213557,27203,118,3,133,327,793,allow
50863,80,47507,80,5874,744,5130,14,131,7,7,allow
53524,45395,27489,45395,70,70,0,1,5,1,0,allow
49018,443,62205,443,8062,2060,6596,21,57,10,10,allow
56420,443,51933,443,5220,922,4298,17,135,10,7,allow
49722,443,17749,443,5943,1164,5093,16,50,7,9,allow
60188,443,15594,443,9811,1112,8699,21,125,10,11,allow
52896,80,13613,295,3020,1414,1606,9,189,16,14,allow
45119,443,36999,443,5082,969,4113,18,30,10,8,allow
52904,17370,65264,443,17521,6560,10961,55,117,28,7,allow
52903,443,57569,443,10294,6271,247010,19,117,66,210,allow
52939,443,34090,443,16053,6801,9252,51,115,26,25,allow
52876,443,35265,165,501046,7967,493079,419,118,69,350,allow
49894,443,19598,443,7418,2721,4697,23,20,12,11,allow
38808,443,46954,443,25120,1232,23246,39,171,17,22,allow
57595,443,62180,443,291,171,120,3,16,2,2,allow
50795,444,7705,443,18444,12288,7118,36,149,20,16,allow
64915,443,15491,183,4659604,120303,5273,4651,74,1586,6,allow
49177,53,33754,53,184,94,90,2,31,1,1,allow
49851,443,11118,443,5633,1038,5020,20,71,11,9,allow
59950,53,51206,53,395,115,280,2,30,1,1,allow
18919,47968,0,0,60,60,0,1,91,1,0,allow
57737,443,23719,443,15625,4662,10963,25,123,11,14,allow
52865,443,62658,443,120290,1271,117302,123,132,32,91,allow
52901,443,37617,295,87558,4155,83403,115,117,41,74,allow
52895,34083,2028,443,18795,10297,8498,56,118,29,27,allow
53137,443,3588,148,70202,3641,4007,29,42,13,16,allow
53131,443,52675,443,33229,7810,25419,63,44,24,39,allow
54199,53,34671,53,789,110,679,2,31,1,1,allow
49364,53,62830,53,180,92,88,2,31,1,1,allow
54952,5228,14099,5228,12140,3028,9112,54,4653,28,26,allow
53005,443,28786,443,13028,4115,8913,45,95,23,16,allow
52897,80,37322,1915,4961,1932,2360,32,1020,17,15,allow
53002,17370,30088,443,16537,4585,11952,46,96,24,22,allow
53944,443,62080,443,7008,10734,41008,85,44,11,52,allow
43568,80,8531,80,2277,1521,756,16,16,10,6,allow
56215,53,26623,53,216,110,99,2,31,1,1,allow
60747,443,15488,443,6120028,157580,6696,6108,75,10,4025,allow
39381,53,0,0,82,82,0,1,31,1,0,allow
47504,53,50037,53,174,77,97,2,30,1,1,allow
63945,53,52680,53,216,110,106,2,31,1,1,allow
65127,53,26912,53,188,96,92,2,31,1,1,allow
56322,53,7412,53,202,103,99,2,31,1,1,allow
57470,46772,63151,46772,528,528,0,9,13,1,0,allow
57356,443,4225,443,7802,4189,3613,22,136,11,11,allow
55478,443,16411,27,23029908,732047,22297861,24550,183,8143,16407,allow
52925,32454,0,0,60,60,0,1,0,1,0,deny
55791,445,0,0,70,70,0,1,0,1,0,drop
30920,64147,0,0,62,62,0,1,0,1,0,deny
55788,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
51187,445,0,0,66,66,0,1,0,1,0,drop
51185,445,0,0,66,66,0,1,0,1,0,drop
51123,445,0,0,66,66,0,1,0,1,0,drop
51184,445,0,0,66,66,0,1,0,1,0,drop
51182,445,0,0,66,66,0,1,0,1,0,drop
51183,445,0,0,66,66,0,1,0,1,0,drop
51181,445,0,0,66,66,0,1,0,1,0,drop
51179,445,0,0,66,66,0,1,0,1,0,drop
18655,41798,0,0,146,146,0,1,0,1,0,deny
64767,51221,0,0,62,62,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
50102,17546,0,0,66,66,0,1,0,1,0,deny
13743,33720,0,0,159,159,0,1,0,1,0,deny
52917,443,43916,443,6202,2358,4790,40,116,18,22,allow
52952,443,15638,443,9381,3074,6307,47,81,13,23,allow
52924,443,50522,443,21789,7672,8323,78,115,39,39,allow
50404,80,8357,80,4242,3615,627,15,32,8,7,allow
50403,80,8423,80,4332,3596,147,14,32,8,6,allow
46346,28324,0,0,66,66,0,1,0,1,0,deny
56405,62413,0,0,66,66,0,1,0,1,0,deny
30383,23,0,0,60,60,0,1,0,1,0,deny
50712,445,0,0,70,70,0,1,0,1,0,drop
50711,445,0,0,70,70,0,1,0,1,0,drop
60192,35440,0,0,62,62,0,1,0,1,0,deny
55056,56205,0,0,66,66,0,1,0,1,0,deny
55779,445,0,0,70,70,0,1,0,1,0,drop
55776,445,0,0,70,70,0,1,0,1,0,drop
55772,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
50708,445,0,0,70,70,0,1,0,1,0,drop
1431,30041,0,0,62,62,0,1,0,1,0,deny
50877,30041,0,0,66,66,0,1,0,1,0,deny
61329,51505,0,0,62,62,0,1,0,1,0,deny
50705,445,0,0,70,70,0,1,0,1,0,drop
51167,445,0,0,66,66,0,1,0,1,0,drop
51164,445,0,0,66,66,0,1,0,1,0,drop
51166,445,0,0,66,66,0,1,0,1,0,drop
55770,445,0,0,70,70,0,1,0,1,0,drop
58597,35440,0,0,66,66,0,1,0,1,0,deny
55767,445,0,0,70,70,0,1,0,1,0,drop
55762,445,0,0,70,70,0,1,0,1,0,drop
55761,445,0,0,70,70,0,1,0,1,0,drop
50875,53,35562,53,317,234,168,4,47,4,2,allow
54862,443,21099,443,6062,1042,5020,21,55,11,9,allow
49882,443,51154,443,79524,18512,61012,205,50,33,104,allow
56847,53,25632,53,225,94,113,2,30,1,1,allow
55190,53,57289,53,311,94,217,2,30,1,1,allow
55951,53,4112,53,197,93,95,2,30,1,1,allow
42853,443,43627,443,3508,2120,14239,20,241,10,10,allow
50265,33734,14802,33734,132,132,0,3,3,3,0,allow
52975,443,20822,443,208117,6522,146133,284,387,136,226,allow
50771,80,8237,313,6420,677,5743,13,151,8,9,allow
50852,80,1179,80,1118864,18787,1100077,1036,0,280,0,allow
50859,443,27316,443,6886,1380,5506,18,132,9,10,allow
53829,443,56217,443,6354,1373,4981,18,98,9,9,allow
50866,443,31244,443,9517,1897,7620,21,130,11,10,allow
55947,53,33524,53,311,108,203,4,42,2,2,allow
48017,443,12876,443,198,78,120,2,6,2,2,allow
52161,51819,43192,51819,70,70,0,2,7,2,0,allow
50689,11849,50217,443,152,86,66,2,12,1,1,allow
64991,443,64991,443,9107,1499,7608,20,75,11,9,allow
52965,443,44159,443,86041,4656,81385,102,113,34,68,allow
50849,80,40759,80,1218354,115,1191645,1128,133,332,796,allow
50739,443,62875,443,6335,1376,5743,19,165,9,10,allow
56727,53,4531,53,250,86,164,4,46,2,2,allow
50770,443,41782,165,6350,726,4981,18,342,9,9,allow
50682,62,52857,80,5237,88,105,12,170,6,6,allow
49897,443,23230,443,33013,21249,5287,151,492,79,72,allow
50972,17370,5146,80,1095399,7129,1088270,832,37,106,726,allow
50686,443,29049,443,6340,1381,4959,19,170,9,10,allow
50746,443,7838,443,6354,1372,4982,18,161,11,9,allow
60871,443,15673,0,95311,21869,73442,140,62,61,79,allow
50720,443,25123,443,6336,1377,4959,19,169,9,10,allow
50064,443,49945,443,4118,1231,1909,36,239,21,15,allow
50744,443,22315,443,6854,1380,5474,18,161,9,9,allow
50769,443,26960,443,6882,1377,5505,18,151,9,10,allow
50965,443,11513,443,8949,1200,7749,21,85,10,11,allow
50843,443,54645,443,6337,1378,4959,20,135,9,10,allow
57348,443,22476,443,6250,1312,4938,23,315,12,11,allow
61828,443,31671,295,7490,726,4802,23,383,10,13,allow
50920,443,55566,443,6273,1375,4898,18,127,9,9,allow
56135,53,22804,53,542,112,138,4,34,2,2,allow
53544,22051,5953,22051,70,70,0,2,7,2,0,allow
49727,443,58320,443,6024,972,3144,15,50,8,7,allow
53522,24116,50290,24116,70,70,0,1,4,1,0,allow
49673,443,32250,443,6404,1196,5575,18,57,9,9,allow
53203,443,27595,443,3656,2345,1311,18,17,9,9,allow
52846,80,33638,80,3626,1778,1848,36,143,19,17,allow
52990,443,9852,443,7093,2235,4858,39,111,20,19,allow
53081,443,13924,443,16157,6478,9679,46,83,23,23,allow
52951,443,13326,443,628801,19603,609198,708,114,227,481,allow
50594,443,16194,443,7432,1454,5738,23,27,12,11,allow
53027,443,38555,443,26309,3035,23274,69,92,27,42,allow
49499,443,13640,443,87970,5355,82615,141,483,55,86,allow
49775,53,55039,53,399,93,306,4,41,2,2,allow
49689,443,55526,443,1179,655,524,13,56,7,6,allow
52751,443,45580,443,5997,978,2729,19,53,10,9,allow
49900,443,21992,443,6896,2139,4757,31,33,15,16,allow
63927,53,30501,53,196,94,102,2,30,1,1,allow
65412,53,39983,53,218,118,187,2,30,1,1,allow
55281,53,43570,53,210,102,108,2,30,1,1,allow
43444,53,43444,53,196,98,216,2,30,1,1,allow
64694,53,57973,53,209,102,107,2,30,1,1,allow
64018,53,10598,53,229,94,135,2,30,1,1,allow
61060,53,61060,53,257,106,151,2,30,1,1,allow
53052,443,60187,443,8476,2030,6446,38,91,19,19,allow
56363,443,4827,443,4864,3011,1853,20,234,12,8,allow
53063,80,2438,80,2725,1228,1497,24,90,5,11,allow
53023,443,2353,443,30936,3512,6113,41,92,21,20,allow
53022,443,45963,443,15099,1686,7271,45,92,24,21,allow
39080,443,30061,443,7062,2344,1311,18,17,9,9,allow
53093,443,27460,443,6774,3651,3123,35,80,18,17,allow
53004,443,34423,443,18064,5135,12929,108,95,44,64,allow
52949,443,60761,443,9564,2054,7510,42,219,20,22,allow
53010,17370,23300,443,31660,3248,28412,58,93,23,35,allow
53037,80,8932,80,2906,1233,1673,24,92,13,3,allow
52948,443,49245,443,9629,2119,7510,42,114,20,22,allow
51736,34343,5872,10893,70,70,0,2,8,2,0,allow
40515,443,58633,443,23572,2063,21509,46,114,20,26,allow
53201,443,51458,443,3655,2344,1311,18,17,9,9,allow
41059,443,46382,443,1248874,30382,1218492,1261,111,425,836,allow
53165,443,14639,443,7434,1695,5739,23,27,12,11,allow
49901,443,3004,443,4949,1047,3902,22,33,11,11,allow
53207,443,15704,443,3655,2344,1311,18,17,9,9,allow
49884,443,63837,443,21497,978,5020,59,440,10,9,allow
53156,443,35740,443,3814,2664,3292,22,28,12,10,allow
53199,443,19271,295,1689,965,617,15,18,4,8,allow
56251,443,47117,443,7910,1967,5943,30,55,15,15,allow
53187,443,36781,443,5258,1401,3319,33,21,17,11,allow
49857,443,36785,443,4221,1038,3183,19,59,8,8,allow
19236,53,19236,53,236,90,145,2,33,1,1,allow
53193,443,17954,443,1462,965,497,13,18,7,6,allow
49895,443,39538,443,6060,1040,5020,20,87,11,9,allow
58677,323,3047,28678,1806,1806,0,22,225,22,0,allow
49826,443,4711,443,19267,1159,579,16,74,10,6,allow
53055,443,19489,443,17225,7769,9456,71,91,34,37,allow
35900,443,35900,443,5661,2414,3247,22,39,13,9,allow
49650,53,42506,53,248,110,138,2,30,1,1,allow
52944,17370,11890,443,58499,47163,11336,106,115,59,47,allow
34799,80,37174,80,350,210,140,6,20,4,2,allow
54309,80,4585,80,552,280,272,9,30,5,4,allow
52886,80,7195,80,5688,2508,3180,36,118,19,17,allow
61811,53,21841,53,181,86,95,2,30,1,1,allow
49721,443,52287,443,4588,843,3745,14,52,7,7,allow
53534,53,54317,53,195,99,101,2,30,1,1,allow
50244,80,11031,80,136475,59298,77177,166,53,78,88,allow
55033,53,44325,53,182,94,135,2,30,1,1,allow
49724,443,6596,443,7226,844,6382,19,50,9,10,allow
51667,21391,14607,44,1345,679,237,4,30,5,4,allow
51666,45702,58433,45702,1201,577,624,3,2409,4,4,allow
52985,80,52009,80,3111,93,1747,28,112,15,13,allow
48253,443,65067,443,3656,2345,1311,18,118,9,9,allow
52957,443,8095,443,6907,4388,33761,68,113,26,42,allow
53064,443,38075,295,8095,2586,5509,38,16,19,19,allow
53154,443,28335,443,3947,2796,1151,24,28,12,10,allow
53160,443,52369,443,2738,1904,834,18,28,10,10,allow
60881,443,31300,443,31109,2922,28187,54,52,26,28,allow
41657,443,13161,443,122547,6414,116133,160,81,61,99,allow
36262,443,11222,313,678861,22499,656362,749,19,290,459,allow
53241,443,45177,295,1950,1176,774,18,103,5,7,allow
50405,80,63982,80,4530,3395,1135,15,32,8,7,allow
49872,443,32419,443,4595,1038,3557,19,54,8,8,allow
49877,443,32997,443,37364,16799,20565,189,53,87,43,allow
49828,443,7626,443,19267,1158,579,16,74,10,6,allow
56362,443,29740,295,4865,7725,5021,39,234,24,15,allow
57424,53,8409,53,210,102,108,2,30,1,1,allow
56215,53,24448,53,216,93,106,2,30,1,1,allow
64749,53,28357,53,227,110,117,2,30,1,1,allow
63965,53,11899,53,180,94,86,2,30,1,1,allow
64029,443,14573,53,252,70,182,3,120,1,2,allow
35459,443,42175,443,2350,1392,958,19,275,9,8,allow
63127,55860,37307,55860,69,190,126,5,3,3,2,allow
49718,443,25229,443,4123,779,3745,13,52,6,7,allow
49723,443,63349,443,6780,710,6070,16,50,10,9,allow
49668,443,40108,443,7978,2204,5774,20,71,16,10,allow
49715,443,43667,443,20459,789,3629,13,54,6,7,allow
52565,443,38723,443,22785,9134,10914,96,92,39,27,allow
53161,443,30923,443,8795,1895,5175,18,28,10,8,allow
52973,443,33521,443,9294,2621,6566,43,113,22,21,allow
52852,80,35656,80,7572,3232,4340,42,140,23,19,allow
53197,443,58160,443,1462,965,5392,13,18,7,6,allow
53012,443,44779,443,13938,2313,10718,44,93,21,23,allow
49824,53,4911,53,392,88,304,4,53,2,1,allow
34988,80,55946,80,416,210,206,7,28,4,3,allow
35106,24380,35792,443,309321,13076,296245,368,189,150,218,allow
49853,443,20017,443,11534,2076,9458,43,60,17,22,allow
54310,13976,7871,80,552,280,272,9,30,2,4,allow
55701,3389,9707,3389,3441,1552,1889,17,21,10,7,allow
57917,443,1119,443,6520,1550,4970,19,54,12,8,allow
60878,323,38028,443,764899,31427,733472,883,60,368,515,allow
50868,80,40174,80,12388,742,11646,18,130,7,11,allow
50803,443,31091,443,6417,1376,5041,19,140,9,10,allow
49935,80,28900,80,2259,812,8831,18,128,8,10,allow
50681,443,30182,443,6888,1380,5508,19,171,9,10,allow
50801,443,41271,443,6893,1384,5509,19,140,9,10,allow
60840,443,45920,443,54975,32043,22932,71,319,40,31,allow
50745,201,27446,80,2977,680,2297,11,161,6,5,allow
60872,443,25312,443,27204,15677,11527,59,62,30,29,allow
50873,443,21465,443,7741,1381,5508,19,129,9,10,allow
50892,443,40533,443,8057,1135,6922,19,129,12,10,allow
50878,80,39689,80,325925,18062,307863,377,146,161,134,allow
50898,443,31274,443,6883,1378,5505,19,128,9,10,allow
52623,35426,54780,35426,70,70,0,1,5,1,0,allow
50944,443,36385,443,9517,1898,7619,21,154,11,10,allow
50850,443,34368,443,6341,1382,4959,19,132,9,10,allow
62705,443,21442,443,357841,77119,7234,646,142,316,330,allow
51735,50794,43847,50794,70,70,0,2,8,2,0,allow
36261,443,56856,443,1269784,41489,1228295,1339,37,76,861,allow
65463,443,25060,443,92752,4519,88233,105,15,39,65,allow
50690,443,9122,443,152,86,66,2,4,1,1,allow
53520,445,0,0,70,70,0,1,4,1,0,allow
53531,48908,42269,48908,70,70,0,1,4,1,0,allow
40521,28678,47764,28678,1806,1806,0,22,225,22,0,allow
52640,443,13563,10893,70,70,0,1,5,1,0,allow
49720,443,54089,443,4936,1421,4081,17,52,7,10,allow
42925,443,37247,443,5617,1559,4058,22,138,13,10,allow
60191,443,43703,443,7292,950,6342,19,125,9,10,allow
49726,443,2292,443,3941,902,3039,13,50,7,6,allow
53155,443,52565,443,3866,2774,1092,21,163,12,9,allow
36256,443,48362,443,3936219,107920,3828299,3880,132,1208,2672,allow
53152,443,39992,443,16706,6162,10544,39,29,19,20,allow
38293,443,33752,443,50739,2625,45231,100,116,36,64,allow
49719,443,28042,443,4717,849,3868,15,52,7,8,allow
53079,17249,11081,443,8233,5537,2696,40,84,3,2,allow
40515,443,46060,443,35788,2073,33715,54,21,20,34,allow
52857,443,23236,443,10234,2550,7684,47,139,23,24,allow
53164,443,1379,443,7434,1695,5739,23,27,12,11,allow
55856,443,40797,443,8349,1987,5377,23,40,12,11,allow
52853,80,51325,183,7502,3168,1809,41,140,22,19,allow
52959,443,64973,443,9257,2079,7178,39,113,19,7,allow
52891,443,27899,443,320255,9207,311048,44,117,107,236,allow
52866,80,44619,174,6022,2590,3432,37,429,20,17,allow
53198,443,2334,443,1462,965,497,13,18,7,6,allow
54312,443,23298,443,10332,2735,7597,36,21,17,19,allow
53134,443,6824,443,3233,25097,900225,971,113,287,684,allow
52956,443,14626,443,15659,2236,12365,60,114,25,35,allow
52970,443,47039,148,9712,5366,13855,88,113,36,52,allow
53159,443,33030,443,9711,3950,11245,38,466,22,16,allow
53094,443,6776,165,6726,1276,3123,34,80,17,17,allow
50968,443,19917,443,13683,2924,7608,58,5113,23,35,allow
50974,80,21113,80,1095989,7833,8293,841,37,117,724,allow
54928,443,51797,443,1087632,244,1055401,1112,53,334,778,allow
49868,443,19461,443,11578,2375,9203,47,55,22,25,allow
49856,443,10855,443,5512,978,6731,20,60,10,10,allow
49879,443,31980,443,6121,1042,5079,21,53,11,10,allow
64359,53,14911,53,196,102,94,2,30,1,1,allow
56524,53,58420,53,182,94,80,2,30,1,1,allow
55853,53,62979,53,228,110,118,2,30,1,1,allow
65361,53,62352,53,200,102,109,2,29,1,1,allow
64614,53,60972,53,168,86,82,2,31,1,1,allow
49855,443,64909,443,28887,9850,19037,96,60,41,55,allow
54888,443,47130,443,615040,25597,589443,704,54,245,459,allow
49829,443,43793,443,3026,1775,1251,23,74,14,9,allow
56364,443,28728,443,10427,6311,4116,33,234,20,13,allow
65432,53,33110,53,448,184,264,6,30,3,3,allow
56215,53,5017,53,216,110,106,2,30,1,1,allow
37297,443,18068,443,4514,1918,2586,17,240,8,9,allow
31230,59392,58974,59392,481,125,331,2,1199,1,1,allow
49961,53,9720,53,189,97,201,2,30,1,1,allow
50977,80,25806,80,1111949,11633,1100316,906,37,173,733,allow
52473,322,5513,443,1625,1038,587,14,28,8,6,allow
