Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
46902.0,443.0,9815.0,443.0,1312.0,651.0,661.0,13.0,184.0,7.0,,allow
57470.0,32554.0,26489.0,,726.0,726.0,0.0,12.0,1199.0,12.0,0.0,allow
55877.0,51413.0,55340.0,51413.0,460.0,150.0,310.0,2.0,1200.0,1.0,1.0,allow
51221.0,20864.0,10145.0,20864.0,7308.0,6812.0,496.0,71.0,,63.0,8.0,allow
49892.0,443.0,33274.0,443.0,5737.0,1602.0,4135.0,23.0,86.0,,10.0,allow
49862.0,443.0,6856.0,443.0,17924.0,7867.0,10057.0,45.0,88.0,24.0,21.0,allow
57447.0,443.0,54490.0,443.0,12192.0,,8404.0,36.0,18.0,18.0,18.0,allow
,443.0,21509.0,443.0,9801.0,2337.0,7464.0,25.0,47.0,13.0,12.0,allow
54420.0,,57977.0,443.0,5809.0,1552.0,4257.0,,74.0,11.0,,allow
52277.0,443.0,12555.0,443.0,13832.0,4868.0,8964.0,,364.0,37.0,54.0,allow
,443.0,62686.0,,9157.0,2109.0,7048.0,,32.0,15.0,12.0,allow
49907.0,443.0,5295.0,443.0,6754.0,2219.0,4535.0,21.0,76.0,,10.0,allow
49894.0,443.0,43523.0,443.0,5597.0,1462.0,,21.0,86.0,,10.0,allow
59888.0,443.0,25489.0,443.0,4350.0,2061.0,2289.0,18.0,47.0,10.0,8.0,allow
52140.0,80.0,9768.0,80.0,3476.0,1433.0,2043.0,26.0,418.0,14.0,12.0,allow
49901.0,,27916.0,53.0,349.0,108.0,241.0,4.0,,2.0,2.0,allow
41024.0,443.0,41024.0,443.0,4639.0,,2907.0,19.0,30.0,11.0,8.0,allow
40729.0,123.0,44305.0,123.0,184.0,,90.0,2.0,30.0,1.0,1.0,allow
59023.0,,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
16387.0,56995.0,0.0,0.0,60.0,,0.0,1.0,0.0,1.0,0.0,deny
22683.0,39210.0,0.0,0.0,,60.0,0.0,1.0,0.0,,0.0,deny
50031.0,,,0.0,74.0,74.0,0.0,1.0,,1.0,0.0,deny
,64147.0,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny
50562.0,37965.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
21173.0,37965.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
57798.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
57794.0,445.0,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop
52806.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
20083.0,6881.0,0.0,0.0,62.0,62.0,,,0.0,,0.0,deny
8191.0,51221.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
43584.0,24748.0,0.0,0.0,156.0,156.0,0.0,1.0,0.0,1.0,0.0,deny
7285.0,51221.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
64279.0,23718.0,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny
14260.0,36829.0,0.0,0.0,62.0,62.0,0.0,,0.0,1.0,0.0,deny
26480.0,64147.0,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
53201.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
57791.0,,,0.0,70.0,,0.0,,0.0,,0.0,drop
57788.0,,,,70.0,70.0,0.0,1.0,,1.0,0.0,drop
,445.0,0.0,0.0,70.0,70.0,0.0,1.0,,,0.0,drop
52793.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop
52792.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop
53815.0,443.0,57260.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53799.0,,27170.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53814.0,443.0,6695.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
61804.0,51505.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
32395.0,30188.0,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
52790.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
52789.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop
64175.0,56502.0,0.0,,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
53196.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
52785.0,445.0,0.0,,70.0,70.0,,1.0,0.0,1.0,0.0,drop
54991.0,36829.0,0.0,0.0,66.0,66.0,0.0,1.0,,1.0,0.0,deny
32185.0,,0.0,0.0,159.0,,,1.0,0.0,1.0,0.0,deny
53192.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
57776.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
25015.0,64147.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,deny
28668.0,8696.0,0.0,0.0,60.0,60.0,,,0.0,1.0,0.0,deny
57774.0,445.0,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,,drop
57772.0,445.0,,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop
57767.0,445.0,0.0,0.0,70.0,70.0,,1.0,0.0,,0.0,drop
53189.0,445.0,,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,drop
52779.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
45410.0,1.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
50321.0,40284.0,0.0,0.0,348.0,348.0,0.0,1.0,0.0,1.0,0.0,deny
57763.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop
34822.0,31573.0,0.0,0.0,,62.0,0.0,1.0,0.0,1.0,0.0,deny
57761.0,445.0,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,0.0,drop
57758.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
57757.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
53183.0,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,drop
26082.0,26296.0,0.0,0.0,159.0,159.0,0.0,1.0,0.0,,0.0,deny
27446.0,30188.0,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,deny
53176.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
53179.0,445.0,0.0,0.0,66.0,,0.0,1.0,0.0,1.0,0.0,drop
53175.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
40547.0,24051.0,0.0,0.0,74.0,74.0,0.0,1.0,0.0,1.0,0.0,deny
52772.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
53173.0,445.0,0.0,0.0,66.0,,0.0,1.0,0.0,1.0,0.0,drop
53172.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
53171.0,445.0,0.0,0.0,66.0,66.0,0.0,,,1.0,0.0,drop
52769.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
58326.0,50584.0,,0.0,62.0,62.0,0.0,1.0,0.0,,,deny
53779.0,37965.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
56946.0,1.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
18357.0,51180.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny
57755.0,445.0,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop
57753.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
52765.0,445.0,0.0,0.0,70.0,,,,0.0,,0.0,drop
53169.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
52764.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop
57748.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop
,443.0,54173.0,443.0,499.0,425.0,74.0,,0.0,3.0,1.0,allow
53796.0,443.0,58960.0,443.0,499.0,425.0,74.0,,0.0,3.0,1.0,allow
53804.0,443.0,53478.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
,443.0,,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53812.0,443.0,19260.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53805.0,443.0,64828.0,443.0,499.0,425.0,,4.0,0.0,3.0,1.0,allow
,443.0,63448.0,443.0,499.0,425.0,74.0,,,3.0,1.0,allow
53810.0,443.0,43179.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53813.0,443.0,59809.0,443.0,499.0,425.0,74.0,4.0,,3.0,1.0,allow
53806.0,,,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53809.0,443.0,5069.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53798.0,443.0,32162.0,443.0,499.0,425.0,,4.0,0.0,3.0,,allow
,443.0,28685.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
,443.0,21628.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,,allow
53797.0,443.0,48154.0,443.0,499.0,425.0,74.0,4.0,,3.0,1.0,allow
,443.0,30751.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53795.0,443.0,29582.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53791.0,443.0,9232.0,,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53803.0,443.0,59546.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,,allow
53794.0,443.0,48669.0,443.0,499.0,425.0,74.0,,0.0,,1.0,allow
53793.0,443.0,25367.0,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
,443.0,36167.0,,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow
53789.0,443.0,10563.0,443.0,499.0,425.0,,4.0,0.0,3.0,1.0,allow
53792.0,443.0,8707.0,443.0,,425.0,74.0,4.0,0.0,3.0,1.0,allow
0.0,0.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,deny
53164.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
46093.0,32661.0,0.0,0.0,74.0,74.0,0.0,1.0,0.0,1.0,0.0,deny
64324.0,37807.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
65153.0,38303.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,deny
53163.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
53161.0,445.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,drop
53159.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
48676.0,53395.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
52760.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop
64889.0,26467.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
1660.0,8696.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny
60550.0,50584.0,0.0,0.0,,62.0,0.0,1.0,0.0,1.0,0.0,deny
52758.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,,drop
1040.0,6004.0,0.0,0.0,72.0,72.0,0.0,1.0,0.0,1.0,0.0,deny
57741.0,445.0,0.0,0.0,70.0,70.0,0.0,,,1.0,0.0,drop
443.0,9986.0,0.0,,297.0,297.0,0.0,1.0,0.0,1.0,,deny
12605.0,57470.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,,0.0,deny
65501.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
57734.0,445.0,,0.0,70.0,,0.0,1.0,0.0,1.0,,drop
57732.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
59136.0,50584.0,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,deny
60875.0,50584.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
52754.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
53151.0,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,,drop
61736.0,50584.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,deny
443.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
42034.0,28189.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny
,48817.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
45964.0,2225.0,0.0,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny
53141.0,445.0,0.0,0.0,66.0,66.0,0.0,,,,0.0,drop
57720.0,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,0.0,drop
,48817.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
46495.0,4607.0,0.0,0.0,60.0,60.0,0.0,,0.0,1.0,0.0,deny
26528.0,,0.0,0.0,78.0,,0.0,,0.0,1.0,0.0,deny
,15000.0,3233.0,,130.0,70.0,60.0,2.0,5.0,1.0,1.0,allow
,443.0,57435.0,443.0,8034.0,2014.0,6020.0,20.0,15.0,,9.0,allow
64568.0,443.0,,443.0,,2462.0,22942.0,47.0,32.0,25.0,22.0,allow
,,45264.0,53.0,170.0,87.0,83.0,2.0,30.0,,1.0,allow
59880.0,443.0,7834.0,443.0,16776.0,7513.0,9263.0,42.0,47.0,24.0,,allow
27350.0,80.0,31798.0,80.0,,1809.0,2134.0,21.0,82.0,,10.0,allow
43112.0,443.0,7009.0,443.0,,1931.0,1266.0,19.0,15.0,9.0,,allow
56619.0,,13830.0,443.0,,,6020.0,20.0,,11.0,9.0,allow
26457.0,80.0,26457.0,80.0,17147.0,1829.0,15318.0,28.0,17.0,15.0,13.0,allow
50122.0,443.0,28442.0,443.0,130.0,70.0,60.0,2.0,15.0,1.0,1.0,allow
43111.0,443.0,29874.0,,3117.0,1867.0,1250.0,,15.0,9.0,10.0,allow
51768.0,61765.0,15043.0,61765.0,66.0,66.0,0.0,1.0,5.0,1.0,0.0,allow
45587.0,443.0,45587.0,443.0,5523.0,2276.0,3247.0,22.0,28.0,13.0,9.0,allow
44695.0,53.0,44695.0,53.0,198.0,89.0,,,30.0,1.0,1.0,allow
64979.0,,23009.0,53.0,188.0,96.0,,2.0,31.0,1.0,,allow
55917.0,53.0,56529.0,53.0,,87.0,83.0,2.0,,1.0,,allow
59343.0,53.0,0.0,0.0,627.0,72.0,555.0,2.0,30.0,1.0,1.0,allow
51862.0,22.0,51862.0,22.0,7902.0,,4601.0,56.0,40.0,26.0,30.0,allow
52205.0,5222.0,24221.0,,684.0,280.0,,11.0,26.0,5.0,6.0,allow
52375.0,80.0,50220.0,80.0,234.0,234.0,0.0,,12.0,4.0,0.0,allow
43601.0,,18392.0,443.0,10274.0,,6468.0,,413.0,14.0,12.0,allow
,443.0,44236.0,443.0,9418.0,,6737.0,39.0,256.0,18.0,,allow
38329.0,80.0,52994.0,80.0,350.0,210.0,140.0,6.0,16.0,4.0,2.0,allow
37271.0,443.0,,443.0,51402.0,5964.0,45438.0,86.0,153.0,32.0,54.0,allow
56295.0,443.0,26147.0,443.0,8550.0,1880.0,6670.0,22.0,,12.0,10.0,allow
56617.0,443.0,25954.0,443.0,7981.0,1961.0,,20.0,16.0,11.0,9.0,allow
37536.0,80.0,9440.0,80.0,3565.0,1020.0,2545.0,16.0,15.0,9.0,7.0,allow
58454.0,443.0,58454.0,443.0,4593.0,1616.0,2977.0,19.0,76.0,10.0,9.0,allow
59270.0,,,53.0,,99.0,726.0,2.0,30.0,1.0,1.0,allow
56813.0,53.0,39428.0,53.0,711.0,87.0,624.0,2.0,30.0,1.0,1.0,allow
,53.0,8888.0,53.0,,97.0,117.0,2.0,30.0,1.0,1.0,allow
55106.0,53.0,55106.0,53.0,200.0,90.0,110.0,2.0,30.0,1.0,1.0,allow
53035.0,5228.0,40515.0,5228.0,,,1115.0,20.0,3600.0,10.0,10.0,allow
56366.0,53.0,46809.0,53.0,754.0,94.0,660.0,,31.0,1.0,,allow
53713.0,443.0,37609.0,443.0,4931.0,,3974.0,17.0,15.0,10.0,7.0,allow
59487.0,80.0,24242.0,80.0,350.0,210.0,140.0,6.0,26.0,4.0,2.0,allow
53714.0,443.0,10907.0,443.0,4933.0,957.0,3976.0,17.0,15.0,10.0,7.0,allow
57312.0,53.0,57312.0,53.0,208.0,94.0,,2.0,30.0,1.0,1.0,allow
49591.0,53.0,51142.0,53.0,168.0,,,2.0,,1.0,,allow
,53.0,3424.0,53.0,216.0,,128.0,2.0,30.0,1.0,1.0,allow
2079.0,7000.0,2079.0,,3102.0,1551.0,1551.0,16.0,16.0,8.0,8.0,allow
,53.0,34626.0,53.0,763.0,101.0,662.0,2.0,30.0,,1.0,allow
50328.0,53.0,20316.0,,783.0,96.0,687.0,2.0,30.0,1.0,1.0,allow
56268.0,53.0,11800.0,53.0,711.0,87.0,624.0,2.0,31.0,1.0,1.0,allow
49353.0,53.0,30816.0,53.0,,86.0,652.0,2.0,31.0,,1.0,allow
,,12118.0,45690.0,,330.0,0.0,6.0,3609.0,,0.0,allow
49597.0,53.0,33201.0,53.0,168.0,,82.0,2.0,31.0,1.0,1.0,allow
55836.0,53.0,32275.0,,178.0,91.0,87.0,2.0,31.0,1.0,1.0,allow
65366.0,53.0,60695.0,53.0,198.0,101.0,97.0,2.0,31.0,1.0,1.0,allow
55040.0,53.0,40859.0,53.0,,98.0,664.0,2.0,31.0,1.0,1.0,allow
56620.0,53.0,33976.0,,216.0,,106.0,2.0,31.0,1.0,1.0,allow
49883.0,53.0,18157.0,,170.0,,83.0,2.0,30.0,1.0,1.0,allow
55011.0,53.0,15618.0,53.0,760.0,96.0,664.0,2.0,,,1.0,allow
56373.0,53.0,29361.0,53.0,200.0,102.0,98.0,2.0,31.0,1.0,1.0,allow
65153.0,53.0,,53.0,168.0,86.0,82.0,2.0,31.0,1.0,1.0,allow
65177.0,53.0,32886.0,53.0,256.0,93.0,163.0,2.0,31.0,1.0,1.0,allow
,45689.0,37422.0,45689.0,330.0,330.0,,6.0,3609.0,6.0,0.0,allow
56091.0,53.0,32743.0,53.0,738.0,86.0,652.0,2.0,31.0,1.0,1.0,allow
50475.0,53.0,26369.0,53.0,772.0,100.0,672.0,2.0,,1.0,1.0,allow
55698.0,53.0,13157.0,53.0,742.0,88.0,654.0,2.0,31.0,,,allow
55656.0,53.0,48878.0,53.0,,108.0,104.0,2.0,31.0,1.0,,allow
57397.0,53.0,42342.0,53.0,256.0,93.0,163.0,2.0,,1.0,1.0,allow
64980.0,53.0,5647.0,53.0,,102.0,98.0,2.0,31.0,1.0,,allow
61041.0,,15332.0,443.0,77650.0,64697.0,12953.0,148.0,,81.0,67.0,allow
10115.0,52700.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
8933.0,56205.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
60294.0,30188.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
52459.0,5555.0,0.0,,60.0,,0.0,1.0,0.0,1.0,,deny
53139.0,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,drop
52741.0,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,0.0,drop
59481.0,41182.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
1027.0,,0.0,0.0,62.0,62.0,0.0,1.0,0.0,,0.0,deny
59784.0,,,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny
58074.0,11392.0,0.0,0.0,66.0,,0.0,,0.0,1.0,0.0,deny
,57470.0,0.0,,,62.0,0.0,1.0,,1.0,0.0,deny
52356.0,55442.0,0.0,0.0,,66.0,,1.0,0.0,1.0,0.0,deny
,53.0,24677.0,,165.0,86.0,79.0,2.0,30.0,1.0,1.0,allow
55386.0,,14835.0,53.0,199.0,102.0,97.0,2.0,30.0,,1.0,allow
49890.0,443.0,15513.0,,5597.0,1462.0,4135.0,21.0,86.0,11.0,10.0,allow
52738.0,445.0,0.0,0.0,,70.0,,1.0,0.0,1.0,0.0,drop
53132.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
,35440.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,deny
443.0,20982.0,0.0,0.0,97.0,,0.0,1.0,0.0,1.0,,deny
53123.0,445.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
62859.0,35440.0,0.0,,66.0,66.0,0.0,,0.0,1.0,0.0,deny
53371.0,26467.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
14715.0,56205.0,0.0,0.0,62.0,62.0,0.0,,,1.0,0.0,deny
30496.0,57470.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
59235.0,52700.0,0.0,0.0,145.0,145.0,0.0,1.0,0.0,1.0,0.0,deny
52734.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
52732.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,,1.0,0.0,drop
44258.0,25.0,0.0,,74.0,,0.0,1.0,0.0,1.0,0.0,deny
64756.0,11392.0,0.0,,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
57711.0,445.0,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,0.0,drop
57708.0,445.0,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop
57709.0,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,0.0,drop
52728.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
53113.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,0.0,drop
53114.0,445.0,0.0,0.0,,66.0,0.0,1.0,,,0.0,drop
53108.0,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,drop
53115.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,drop
53112.0,445.0,0.0,,66.0,66.0,0.0,1.0,0.0,,0.0,drop
,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
53111.0,445.0,,0.0,66.0,66.0,0.0,1.0,,1.0,0.0,drop
53109.0,,0.0,0.0,,66.0,0.0,1.0,0.0,,0.0,drop
17009.0,53733.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
14459.0,11848.0,0.0,0.0,,148.0,0.0,1.0,0.0,1.0,,reset-both
11464.0,37965.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
443.0,28417.0,0.0,0.0,82.0,82.0,0.0,1.0,0.0,1.0,0.0,deny
,57470.0,0.0,0.0,62.0,62.0,0.0,,0.0,1.0,0.0,deny
52721.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,,1.0,0.0,drop
64940.0,,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
57706.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
57701.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
,445.0,,0.0,,70.0,0.0,1.0,0.0,1.0,,drop
52719.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
22587.0,30188.0,0.0,0.0,66.0,,,1.0,0.0,1.0,0.0,deny
38645.0,51221.0,0.0,,62.0,62.0,0.0,1.0,0.0,1.0,,deny
2923.0,57470.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
53096.0,445.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
53094.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
53093.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop
1227.0,56205.0,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,deny
6712.0,44818.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny
3564.0,57470.0,0.0,0.0,62.0,62.0,0.0,,0.0,1.0,0.0,deny
52718.0,445.0,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop
20057.0,44847.0,0.0,0.0,62.0,62.0,,1.0,0.0,,0.0,deny
39824.0,51505.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny
52717.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
52716.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
57691.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
4127.0,26467.0,,0.0,66.0,,0.0,1.0,0.0,1.0,0.0,deny
52714.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop
49865.0,443.0,1213.0,443.0,8535.0,1936.0,6599.0,22.0,87.0,12.0,10.0,allow
49848.0,443.0,28970.0,443.0,,1722.0,31592.0,40.0,88.0,,26.0,allow
,443.0,26423.0,443.0,10216.0,2749.0,,,86.0,14.0,13.0,allow
64539.0,53.0,18826.0,53.0,177.0,94.0,83.0,2.0,29.0,,1.0,allow
49851.0,80.0,9497.0,80.0,11936.0,2198.0,9738.0,22.0,88.0,,13.0,allow
53592.0,23578.0,40087.0,23578.0,70.0,70.0,0.0,2.0,7.0,2.0,0.0,allow
52118.0,80.0,62172.0,,3158.0,,,28.0,418.0,,13.0,allow
52126.0,80.0,5898.0,80.0,3592.0,2098.0,1494.0,26.0,417.0,14.0,12.0,allow
48220.0,443.0,48220.0,443.0,4627.0,1720.0,2907.0,18.0,26.0,10.0,8.0,allow
53664.0,80.0,23809.0,80.0,3741.0,3008.0,733.0,16.0,15.0,10.0,6.0,allow
49909.0,443.0,16969.0,443.0,6754.0,2219.0,4535.0,21.0,75.0,11.0,10.0,allow
49866.0,443.0,6704.0,443.0,7128.0,865.0,6263.0,,87.0,9.0,10.0,allow
,,25535.0,443.0,4712.0,908.0,3804.0,,75.0,9.0,9.0,allow
64380.0,53.0,30464.0,53.0,,102.0,94.0,2.0,32.0,1.0,1.0,allow
49342.0,443.0,54046.0,443.0,,6346.0,3729.0,48.0,84.0,25.0,23.0,allow
53604.0,1046.0,44060.0,1046.0,320.0,140.0,180.0,6.0,5.0,3.0,3.0,allow
51651.0,53.0,58120.0,53.0,237.0,86.0,151.0,2.0,29.0,1.0,1.0,allow
3195.0,53.0,3195.0,53.0,197.0,,107.0,2.0,29.0,1.0,1.0,allow
64586.0,53.0,31352.0,53.0,257.0,102.0,155.0,2.0,30.0,1.0,1.0,allow
55383.0,53.0,13927.0,53.0,177.0,94.0,83.0,2.0,30.0,,1.0,allow
